,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2332,5499-ECUTN,0,0,1,0,47,1,0,2,1,0,1,0,1,0,1,1,3,66.05,3021.45,0
2333,4981-FLTMF,0,0,1,1,57,1,1,2,1,1,0,1,0,0,0,0,2,65.2,3687.85,0
2334,9121-PHQSR,1,1,1,0,16,1,1,1,0,0,0,0,1,0,0,1,3,85.05,1391.15,0
2335,3113-IWHLC,1,0,0,0,5,1,0,2,1,0,1,0,0,0,0,1,1,55.8,274.35,0
2336,3211-ILJTT,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.4,1214.05,1
2337,4612-THJBS,0,1,0,0,56,1,1,1,0,1,1,0,1,1,1,1,2,104.75,5510.65,1
2338,4277-BWBML,1,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,2,19.95,1322.85,0
2339,4094-NSEDU,0,1,0,0,21,1,1,1,0,0,0,0,1,1,0,1,0,94.25,1973.75,1
2340,0234-TEVTT,0,0,1,1,48,0,0,2,1,0,1,0,0,1,1,0,3,45.0,2196.3,0
2341,4304-TSPVK,0,0,1,0,68,1,1,1,1,1,1,1,1,1,2,0,2,114.9,7843.55,0
2342,1552-AAGRX,0,0,0,0,30,1,1,1,1,0,0,1,1,1,0,0,2,106.4,3211.9,0
2343,2637-FKFSY,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,1,1,46.1,130.15,0
2344,9796-MVYXX,0,1,0,0,14,0,0,2,1,0,1,1,0,0,2,0,1,39.7,692.35,0
2345,7874-ECPQJ,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,2,20.05,85.5,0
2346,0020-INWCK,0,0,1,1,71,1,1,1,0,1,1,0,0,1,2,1,3,95.75,6849.4,0
2347,7089-RKVSZ,1,0,1,1,8,1,1,0,0,0,0,0,0,0,1,0,1,24.4,203.95,0
2348,2683-JXWQQ,1,0,1,1,61,0,0,2,1,0,1,0,0,0,0,0,2,33.6,2117.2,0
2349,9548-ZMVTX,1,0,1,1,72,1,1,1,0,1,1,1,0,0,2,0,2,90.45,6565.85,0
2350,8739-XNIKG,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,0,84.0,424.75,0
2351,9755-JHNMN,0,0,0,0,49,1,0,2,1,1,1,1,0,0,2,0,2,67.4,3306.85,0
2352,3981-QSVQI,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,2,19.7,168.9,0
2353,2789-HQBOU,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,80.35,253.8,0
2354,9424-CMPOG,1,0,1,1,9,1,0,0,0,0,0,0,0,0,2,0,1,19.6,197.4,0
2355,5067-WJEUN,1,0,1,1,67,1,0,2,1,1,0,0,0,0,2,1,2,54.2,3838.2,0
2356,3450-WXOAT,1,0,0,0,46,1,0,2,0,0,0,0,0,0,0,1,3,45.2,2065.15,0
2357,9251-WNSOD,0,0,1,0,67,1,1,2,1,1,1,0,0,1,1,0,1,75.1,5064.45,0
2358,6974-DAFLI,0,0,1,0,55,1,0,0,0,0,0,0,0,0,1,0,0,19.7,1140.05,0
2359,2616-UUTFK,1,0,1,0,33,1,1,2,1,1,1,0,1,0,0,1,2,72.75,2447.45,0
2360,7064-JHXCE,1,0,1,1,62,1,0,0,0,0,0,0,0,0,2,0,3,20.05,1263.9,0
2361,5103-MHMHY,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,45.95,45.95,1
2362,7989-AWGEH,1,0,1,1,49,0,0,2,1,0,0,0,0,1,0,1,0,39.2,1838.15,0
2363,4373-VVHQL,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,44.75,44.75,0
2364,4559-UWIHT,1,0,1,0,14,1,1,1,0,1,1,0,0,0,0,1,0,82.65,1185.0,0
2365,7268-IGMFD,1,1,0,0,18,1,1,1,0,0,1,1,1,0,0,0,2,93.9,1743.9,0
2366,1846-XWOQN,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.15,70.15,1
2367,0235-KGSLC,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,3,85.55,85.55,1
2368,6650-BWFRT,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,3,117.15,8529.5,0
2369,9570-KYEUA,1,0,0,0,64,1,1,1,1,0,1,1,0,1,2,0,3,99.25,6549.45,0
2370,6993-YGFJV,1,0,1,0,69,1,1,1,1,1,1,1,1,1,2,1,2,112.55,7806.5,0
2371,2712-SYWAY,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,25.7,25.7,0
2372,0730-BGQGF,1,0,1,1,71,1,1,2,1,1,1,1,1,1,2,0,3,90.3,6287.3,0
2373,5498-IBWPI,0,0,1,1,66,1,0,2,0,0,0,1,0,0,1,1,3,49.4,3251.85,0
2374,9101-NTIXF,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,19.4,50.6,0
2375,0013-SMEOE,0,1,1,0,71,1,0,1,1,1,1,1,1,1,2,1,2,109.7,7904.25,0
2376,9314-QDMDW,1,0,0,0,11,1,0,2,0,1,0,0,1,0,1,1,0,61.25,729.95,0
2377,9308-ANMVE,1,0,0,1,47,1,0,2,1,1,0,0,0,0,0,1,0,55.3,2654.05,0
2378,2884-GBPFB,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,0,70.3,2416.55,1
2379,3757-NJYBX,1,1,1,0,32,1,1,1,0,1,1,0,1,1,0,0,2,106.35,3520.75,1
2380,3413-DHLPB,1,0,1,1,60,1,1,1,0,1,0,1,1,1,0,1,2,103.75,5969.95,0
2381,7649-PHJVR,1,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,1,19.5,226.8,0
2382,6114-TCFID,0,0,0,0,29,0,0,2,1,1,0,1,0,0,1,0,3,39.5,1082.75,0
2383,3787-TRIAL,1,0,1,1,21,0,0,2,0,0,0,0,0,0,0,1,0,26.05,565.75,0
2384,2573-GYRUU,1,1,1,0,48,1,1,1,0,0,1,0,0,1,0,1,3,91.05,4370.75,0
2385,5156-UMKOW,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,1,29.65,90.05,0
2386,1247-QBVSH,0,0,1,1,43,1,0,2,0,1,0,0,0,0,0,0,1,50.2,2169.4,0
2387,6734-GMPVK,1,0,0,0,5,1,1,1,0,1,1,0,1,1,0,0,0,105.3,550.6,0
2388,9822-OAOVB,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,55.45,55.45,0
2389,6161-ERDGD,1,0,1,1,71,1,1,2,1,0,1,1,1,1,1,0,0,85.45,6300.85,0
2390,1226-JZNKR,0,0,1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,19.8,160.05,0
2391,7318-EIVKO,1,0,0,0,8,1,1,2,0,0,0,0,1,0,0,1,0,59.25,436.6,0
2392,3771-PZOBW,1,0,0,0,20,1,1,1,0,0,1,0,1,0,0,1,3,90.7,1781.35,0
2393,5136-KCKGI,0,0,1,1,33,1,1,1,1,0,1,0,1,1,1,1,1,103.7,3467.0,1
2394,8231-BSWXX,1,0,0,0,71,1,1,1,0,1,0,0,0,0,1,1,3,79.05,5552.5,0
2395,6486-LHTMA,0,1,1,0,31,1,1,1,0,0,1,0,1,0,1,1,0,90.7,2835.5,0
2396,4083-BFNYK,0,1,1,0,38,1,1,1,1,1,0,0,0,1,1,0,3,95.0,3591.25,0
2397,3722-WPXTK,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,88.35,88.35,1
2398,7389-KBFIT,0,0,1,1,2,0,0,2,0,1,0,0,0,0,0,1,1,30.25,63.75,0
2399,7176-WIONM,0,0,1,0,12,0,0,2,0,0,1,0,1,1,0,1,2,49.85,617.15,0
2400,5141-ZUVBH,0,0,0,1,9,1,0,1,1,0,1,1,0,1,0,0,2,93.0,870.25,0
2401,1089-HDMKP,1,1,0,1,11,1,0,2,0,1,0,1,0,0,0,1,0,54.55,601.25,0
2402,7623-HKYRK,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,19.7,111.65,0
2403,0310-SUCIN,0,0,1,0,71,1,0,2,1,1,1,1,1,1,1,1,2,84.8,6046.1,0
2404,5197-PYEPU,0,0,1,1,42,1,1,1,1,1,0,0,1,0,1,1,3,94.45,3923.8,0
2405,2929-ERCFZ,0,0,1,1,8,1,0,1,0,0,1,0,1,1,0,1,0,94.2,777.3,1
2406,7548-SEPYI,0,0,0,0,5,1,0,1,0,1,0,0,1,1,0,1,0,96.25,512.45,1
2407,8835-VSDSE,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.7,141.45,1
2408,6619-RPLQZ,0,0,1,1,45,1,0,0,0,0,0,0,0,0,2,0,1,20.85,892.15,0
2409,3275-RHRNE,1,0,1,1,28,0,0,2,0,1,1,1,1,1,1,1,3,60.0,1682.05,0
2410,3503-TYDAY,0,0,1,0,43,1,1,1,0,1,0,0,0,0,0,0,0,80.45,3398.9,0
2411,6901-GOGZG,1,0,0,1,60,1,1,2,1,0,1,1,1,1,2,1,0,84.95,4984.85,0
2412,1623-NLDOT,0,0,1,0,42,0,0,2,0,1,0,1,0,0,1,0,1,33.55,1445.3,1
2413,7021-XSNYE,1,0,1,1,7,0,0,2,1,0,1,1,0,1,2,0,3,49.65,305.55,0
2414,9621-OUPYD,0,0,1,0,25,1,0,0,0,0,0,0,0,0,1,1,2,20.2,507.9,0
2415,9898-KZQDZ,0,1,1,1,40,1,1,1,0,0,0,0,1,1,0,1,3,94.55,3640.45,1
2416,8982-NHAVY,1,0,0,0,27,1,1,1,0,0,1,0,1,1,1,1,2,100.5,2673.45,0
2417,4307-KWMXE,1,0,0,0,10,0,0,2,0,1,0,1,0,0,0,0,0,35.75,389.8,0
2418,0141-YEAYS,0,1,0,0,27,1,1,1,0,1,1,0,0,0,0,1,2,86.45,2401.05,0
2419,2450-ZKEED,0,0,0,0,11,1,0,2,0,0,1,1,0,0,1,0,2,53.8,651.55,0
2420,3694-DELSO,1,0,1,1,4,0,0,2,1,0,0,0,1,0,0,0,3,38.55,156.1,0
2421,3893-JRNFS,1,0,0,0,68,0,0,2,0,0,1,0,0,1,0,1,2,39.9,2796.35,0
2422,9603-OAIHC,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.05,70.05,0
2423,1133-KXCGE,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,1,20.1,407.05,0
2424,5236-PERKL,0,0,0,0,57,1,1,1,1,1,1,0,1,1,2,1,2,112.95,6465.0,1
2425,0142-GVYSN,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,1,0,20.3,511.25,0
2426,1049-FYSYG,0,0,1,0,17,0,0,2,0,1,1,0,0,0,0,1,3,35.65,646.05,0
2427,7854-FOKSF,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,35.9,35.9,1
2428,2519-FAKOD,1,0,0,1,38,1,1,1,0,0,1,0,1,1,0,1,2,99.25,3777.15,1
2429,8406-LNMHF,1,1,1,0,59,1,0,1,1,1,1,0,0,0,1,1,3,82.95,4903.15,0
2430,1821-BUCWY,1,0,0,0,30,1,0,2,1,0,1,0,0,0,2,1,1,55.65,1653.85,0
2431,8263-JQAIK,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,24.45,47.5,1
2432,0023-UYUPN,0,1,1,0,50,1,1,0,0,0,0,0,0,0,1,0,0,25.2,1306.3,0
2433,8314-DPQHL,1,0,0,0,9,0,0,2,1,0,1,1,0,1,1,0,1,50.8,463.6,0
2434,1465-WCZVT,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,19.65,60.65,0
2435,9481-SFCQY,0,0,0,1,14,1,0,2,0,0,1,0,1,0,0,1,3,59.8,824.85,0
2436,6360-SVNWV,0,1,0,0,31,1,0,1,1,0,0,0,0,0,0,1,3,73.55,2094.65,0
2437,0567-GGCAC,0,0,0,0,7,1,0,2,1,1,1,0,0,0,0,0,0,61.4,438.9,0
2438,7089-IVVAZ,0,0,0,0,8,1,1,1,1,0,0,1,1,1,0,1,2,103.35,847.3,1
2439,8884-MRNSU,1,0,1,1,17,1,0,0,0,0,0,0,0,0,1,0,2,19.9,329.75,0
2440,2171-UDMFD,1,0,1,1,32,1,0,0,0,0,0,0,0,0,0,1,3,19.45,674.55,0
2441,9050-IKDZA,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,81.5,162.55,0
2442,2205-YMZZJ,1,1,0,0,7,1,1,1,0,0,0,0,1,0,0,1,0,84.8,546.95,1
2443,9802-CAQUT,0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,0,3,109.55,7887.25,0
2444,1254-IZEYF,0,1,0,0,31,1,1,1,0,1,0,0,1,1,0,1,0,99.95,3186.65,1
2445,0187-WZNAB,0,0,1,1,27,1,0,1,1,0,0,0,0,0,0,0,1,74.4,1972.35,0
2446,9492-TOKRI,0,0,0,0,18,1,1,1,0,1,0,0,1,0,0,1,3,90.0,1527.35,1
2447,1475-VWVDO,1,0,0,0,7,1,0,1,0,0,1,0,0,0,0,1,0,74.9,490.55,0
2448,9221-OTIVJ,0,1,0,0,14,1,1,1,0,1,1,0,1,1,0,1,0,104.85,1531.4,1
2449,1357-MVDOZ,1,0,1,1,11,1,0,2,0,0,1,0,1,0,0,1,2,59.65,683.25,0
2450,7602-MVRMB,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,2,110.45,8058.85,0
2451,3325-FUYCG,1,0,1,1,28,1,1,1,1,1,0,0,1,1,1,0,0,106.1,2847.4,1
2452,5908-QMGOE,1,1,0,0,15,1,1,1,0,0,0,0,0,0,0,1,3,74.2,1133.9,1
2453,1197-BVMVG,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,74.45,294.45,0
2454,5406-KGRMX,0,0,0,0,71,1,1,0,0,0,0,0,0,0,2,0,0,24.55,1719.15,0
2455,8481-YYXWG,0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,0,89.35,461.7,1
2456,5968-HYJRZ,1,0,1,1,47,1,1,0,0,0,0,0,0,0,2,0,1,24.55,1160.45,0
2457,5198-EFNBM,1,1,1,0,57,1,0,1,0,1,1,0,1,0,1,1,0,90.65,5199.8,0
2458,7516-GMHUV,1,1,1,0,50,1,1,1,1,0,1,0,1,1,2,1,3,105.05,5163.3,0
2459,7140-ADSMJ,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,20.45,162.3,0
2460,2230-XTUWL,0,0,1,1,48,1,0,0,0,0,0,0,0,0,2,0,1,19.55,883.35,0
2461,7706-YLMQA,0,0,0,0,70,1,0,0,0,0,0,0,0,0,1,0,2,19.7,1341.5,0
2462,2585-KTFRE,1,0,0,1,1,1,0,2,1,1,0,1,0,1,0,1,2,70.45,70.45,0
2463,7994-UYIVZ,1,0,1,0,8,1,1,1,0,0,0,0,0,1,0,1,2,85.65,659.45,0
2464,2609-IAICY,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,77.15,77.15,1
2465,1740-CSDJP,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,2,35.25,35.25,1
2466,7717-BICXI,1,0,1,1,60,1,0,0,0,0,0,0,0,0,2,0,1,20.55,1205.05,0
2467,6559-RAKOZ,1,0,1,1,49,1,1,1,0,0,0,1,1,1,1,1,0,97.95,4917.9,0
2468,2636-OHFMN,1,0,1,0,4,0,0,2,0,1,0,0,1,1,0,1,0,48.55,201.0,1
2469,4716-MRVEN,0,0,0,0,29,1,0,0,0,0,0,0,0,0,1,0,1,20.0,599.3,0
2470,2143-LJULT,0,0,1,0,67,1,1,0,0,0,0,0,0,0,2,1,3,25.25,1733.15,0
2471,1323-OOEPC,0,0,1,0,53,1,1,1,0,1,0,0,1,1,0,1,3,98.4,5149.5,1
2472,3200-MNQTF,1,0,1,0,67,1,1,2,1,1,1,1,0,0,2,0,3,70.9,4677.1,0
2473,6164-HXUGH,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,19.85,119.3,0
2474,5630-IXDXV,0,0,0,0,47,1,1,1,0,1,1,0,1,1,0,1,0,106.35,4849.1,0
2475,0320-DWVTU,0,0,0,0,53,1,0,1,1,1,1,1,0,1,2,0,1,99.5,5424.25,0
2476,9135-MGVPY,1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,1,1,84.7,5878.9,0
2477,1212-GLHMD,1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,1,86.05,244.85,0
2478,7878-JGDKK,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,44.55,220.75,0
2479,1088-AUUZZ,1,0,1,1,56,1,1,2,1,1,0,1,0,1,2,1,3,75.85,4261.2,0
2480,0397-GZBBC,1,1,1,0,59,1,1,1,0,0,0,0,1,1,0,1,2,93.85,5574.75,1
2481,6614-YWYSC,1,1,1,0,61,1,1,0,0,0,0,0,0,0,2,0,2,25.0,1501.75,0
2482,9588-OZDMQ,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,45.0,89.75,0
2483,7641-EUYET,1,1,1,1,46,1,1,1,1,1,1,0,1,0,0,1,0,100.7,4541.2,1
2484,6476-EPYZR,1,0,1,1,12,1,0,0,0,0,0,0,0,0,0,0,1,20.5,255.5,0
2485,9921-ZVRHG,0,0,0,0,14,1,1,1,0,0,1,0,0,0,0,1,0,80.45,1072.0,1
2486,1174-FGIFN,0,0,1,1,28,1,1,1,0,0,0,1,0,1,1,1,0,90.45,2509.25,0
2487,6620-HVDUJ,1,0,0,0,24,1,0,2,1,1,0,1,0,0,0,0,2,60.45,1440.75,0
2488,4701-MLJPN,1,0,0,0,31,1,0,2,0,0,1,1,0,0,0,1,0,55.25,1715.65,1
2489,1032-MAELW,0,0,1,1,68,1,1,2,1,1,1,1,0,1,1,1,0,78.45,5333.35,0
2490,7641-TQFHN,1,0,0,1,39,1,1,1,0,0,0,1,1,1,2,0,1,100.55,3895.35,0
2491,1552-TKMXS,0,0,1,0,42,1,0,0,0,0,0,0,0,0,0,0,3,20.35,869.9,0
2492,9206-GVPEQ,1,0,1,0,13,0,0,2,1,0,0,1,1,1,0,1,0,54.45,706.85,1
2493,8622-ZLFKO,0,0,1,0,6,1,1,1,0,1,0,0,0,1,0,1,0,90.75,512.25,0
2494,1596-BBVTG,1,0,0,0,35,1,1,1,0,0,0,0,0,0,0,0,3,75.35,2636.05,1
2495,6188-UXBBR,0,0,1,0,38,1,0,0,0,0,0,0,0,0,1,1,3,20.25,814.75,0
2496,2333-KWEWW,1,0,0,0,18,1,0,0,0,0,0,0,0,0,2,0,3,20.05,388.6,0
2497,5702-SKUOB,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,19.6,93.45,0
2498,1134-YWTYF,1,0,1,0,27,1,0,2,0,1,0,1,0,0,0,1,0,53.8,1389.85,0
2499,6061-GWWAV,1,0,0,1,41,1,0,2,1,1,1,0,1,0,1,0,1,70.2,2894.55,0
2500,0679-TDGAK,1,0,1,1,50,1,0,2,1,0,0,1,1,1,1,0,0,75.5,4025.6,0
2501,6585-WCEWR,1,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,0,20.35,1354.4,0
2502,9067-YGSCA,0,0,0,0,70,1,1,0,0,0,0,0,0,0,1,0,3,26.05,1856.4,0
2503,9067-SQTNS,1,0,1,1,44,1,0,0,0,0,0,0,0,0,1,0,2,20.6,926.0,0
2504,8433-WXGNA,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,75.7,189.2,1
2505,1776-SPBWV,0,0,1,1,34,1,0,0,0,0,0,0,0,0,1,1,2,20.1,682.1,0
2506,8735-SDUFN,0,1,1,0,72,1,1,0,0,0,0,0,0,0,2,0,2,24.3,1778.7,0
2507,9668-PUGNU,1,0,1,0,71,1,1,0,0,0,0,0,0,0,2,1,0,24.5,1816.2,0
2508,9405-GPBBG,0,0,0,0,64,1,1,1,0,1,1,1,1,1,2,1,3,110.5,7069.25,0
2509,1926-QUZNN,0,0,1,0,72,1,1,0,0,0,0,0,0,0,2,1,2,25.25,1841.2,0
2510,3707-GNWHM,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,74.25,74.25,1
2511,7016-NVRIC,1,1,1,0,29,1,0,1,1,0,1,0,0,1,1,0,2,90.1,2656.7,0
2512,5829-NVSQN,0,0,1,0,23,1,0,2,1,0,1,1,0,1,1,1,2,68.75,1689.45,0
2513,9565-AXSMR,1,0,1,1,52,1,0,0,0,0,0,0,0,0,2,0,1,19.2,1054.75,0
2514,8922-LIEGH,0,1,0,0,25,1,1,1,0,1,0,0,0,1,0,1,0,89.7,2187.55,1
2515,8869-LIHMK,0,0,0,0,64,1,1,1,1,1,1,1,1,1,2,1,2,115.1,7334.05,0
2516,8245-UMPYT,0,1,0,0,16,1,1,1,0,0,0,0,1,1,0,1,0,96.4,1581.2,1
2517,5186-SAMNZ,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,1
2518,0447-RXSGD,1,0,0,0,24,1,1,1,0,1,0,0,1,1,0,1,2,99.65,2404.85,0
2519,4927-WWOOZ,1,0,1,0,2,1,1,1,0,0,1,0,1,0,0,1,0,91.45,171.45,0
2520,5788-YPOEG,0,0,1,1,34,1,0,2,1,1,1,1,1,1,2,0,1,84.75,2839.45,0
2521,5373-SFODM,1,1,1,0,36,1,1,1,0,0,0,0,0,1,0,1,3,85.25,3132.75,1
2522,0661-KBKPA,1,0,1,1,53,1,1,2,0,0,1,1,1,1,1,1,1,78.75,3942.45,0
2523,9081-WWXKP,0,0,1,1,47,1,0,0,0,0,0,0,0,0,2,0,3,20.25,873.4,0
2524,0784-ZQJZX,1,0,0,1,72,1,0,0,0,0,0,0,0,0,2,0,3,19.9,1529.65,0
2525,3133-PZNSR,1,0,1,1,72,1,1,1,1,1,0,1,0,1,2,1,3,97.75,6991.6,0
2526,5766-ZJYBB,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.4,19.4,1
2527,8931-GJJIQ,0,0,0,0,9,1,1,1,0,0,0,0,0,1,0,1,0,83.3,803.3,1
2528,4277-PVRAN,0,0,0,0,8,1,0,1,0,0,0,0,1,0,0,1,2,80.1,679.3,1
2529,0022-TCJCI,1,1,0,0,45,1,0,2,1,0,1,0,0,1,1,0,3,62.7,2791.5,1
2530,0722-SVSFK,0,0,0,0,7,1,0,1,0,0,1,1,1,1,0,1,0,100.4,715.0,0
2531,3612-YVGSJ,0,0,1,0,71,1,1,0,0,0,0,0,0,0,2,1,3,24.45,1681.6,0
2532,9825-YCXWZ,0,1,0,0,41,1,0,1,0,0,1,1,1,1,1,1,2,101.1,4016.2,0
2533,5397-NSKQG,1,0,1,1,67,0,0,2,1,0,0,0,1,1,2,0,3,50.9,3281.65,0
2534,8565-HBFNN,1,0,1,0,69,1,1,1,1,1,1,1,0,1,1,1,3,107.2,7317.1,0
2535,2000-DHJUY,0,1,1,0,70,1,1,2,1,1,1,1,1,1,2,1,2,92.2,6474.45,0
2536,0203-HHYIJ,1,0,0,0,25,1,1,0,0,0,0,0,0,0,1,0,2,25.3,676.35,1
2537,8670-ERCJH,1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,2,113.4,8164.1,0
2538,7758-UJWYS,1,0,1,1,34,0,0,2,0,0,0,1,1,0,2,1,0,40.55,1325.85,0
2539,2050-ONYDQ,0,0,1,1,65,1,1,0,0,0,0,0,0,0,2,0,3,26.0,1654.85,0
2540,7055-JCGNI,0,0,0,0,70,1,1,1,1,1,1,1,1,1,2,1,3,111.95,7795.95,0
2541,0739-UUAJR,0,0,1,1,72,0,0,2,1,0,1,0,1,1,2,1,3,53.8,3952.45,0
2542,4826-DXMUP,1,0,0,1,35,1,0,2,0,0,0,1,1,1,1,1,1,72.1,2495.15,0
2543,0952-KMEEH,1,0,0,0,13,1,1,1,1,0,0,0,1,1,0,0,1,98.15,1230.25,1
2544,7285-KLOTR,0,0,1,0,12,1,1,2,1,0,1,0,1,1,1,0,0,78.85,876.75,0
2545,0654-PQKDW,0,0,1,1,62,1,0,2,1,0,1,1,1,0,1,1,2,70.75,4263.45,0
2546,7175-NTIXE,0,0,0,0,25,1,0,2,1,0,0,1,1,1,0,1,3,76.15,1992.95,0
2547,7963-SHNDT,0,0,0,0,52,0,0,2,1,1,0,1,0,0,2,0,1,39.1,1982.1,0
2548,9796-BPKIW,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,69.95,562.7,0
2549,0188-GWFLE,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,20.05,33.7,0
2550,8129-GMVGI,0,0,1,1,56,1,0,0,0,0,0,0,0,0,2,0,1,20.05,1090.1,0
2551,2882-DDZPG,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2,19.45,227.45,0
2552,3547-LQRIK,0,0,1,0,47,1,1,0,0,0,0,0,0,0,1,0,0,26.9,1250.85,0
2553,9137-NOQKA,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,19.2,37.2,0
2554,5843-TTHGI,0,0,0,0,18,1,0,2,0,0,1,0,0,0,0,1,1,50.0,892.7,0
2555,1849-RJYIG,0,0,0,0,8,1,0,2,1,0,0,0,1,0,0,1,0,60.0,487.75,0
2556,8868-GAGIO,1,0,1,0,45,1,1,1,1,0,1,0,0,0,0,1,1,84.55,3713.95,0
2557,4061-UKJWL,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,45.45,141.7,0
2558,5380-XPJNZ,0,0,0,0,38,1,0,0,0,0,0,0,0,0,1,0,1,20.05,678.2,0
2559,8263-QMNTJ,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,0,115.55,8425.3,0
2560,8178-EYZUO,1,0,0,0,46,1,1,1,1,1,0,0,0,1,0,1,0,93.7,4154.8,1
2561,3230-JCNZS,0,0,1,1,71,1,1,1,1,1,1,0,1,0,2,1,3,99.0,7061.65,0
2562,0277-ORXQS,1,0,1,1,66,0,0,2,0,0,0,1,1,1,2,0,2,50.55,3364.55,0
2563,5130-IEKQT,1,1,0,0,25,1,1,1,0,1,1,0,1,1,0,0,1,105.95,2655.25,1
2564,3230-WYKIR,1,0,0,0,18,1,1,2,0,0,1,1,1,1,1,1,3,82.0,1425.45,1
2565,7996-BPXHY,0,0,1,1,13,1,1,0,0,0,0,0,0,0,2,1,2,25.0,332.5,0
2566,3227-WLKLI,0,0,1,1,65,1,1,2,1,1,1,1,1,1,2,0,2,91.55,5963.95,0
2567,0407-BDJKB,1,0,1,0,60,1,1,1,0,1,1,0,1,0,0,1,0,95.75,5742.9,1
2568,2266-FUBDZ,1,0,1,1,15,1,0,0,0,0,0,0,0,0,2,0,1,19.35,278.85,0
2569,8237-ULIXL,0,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,3,24.85,1871.85,0
2570,9600-UDOPK,1,0,1,0,30,1,1,1,0,0,0,0,1,1,0,1,3,94.05,2866.45,1
2571,8216-AZUUZ,0,0,1,1,42,1,0,1,0,0,1,1,1,1,2,1,0,100.4,4303.65,0
2572,9153-BTBVV,0,0,1,0,71,1,1,0,0,0,0,0,0,0,2,0,2,25.0,1753.0,0
2573,4074-SJFFA,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,54.75,54.75,1
2574,3269-ATYWD,1,1,0,0,39,1,1,1,0,0,0,0,1,1,0,1,2,95.65,3759.05,1
2575,5186-PEIZU,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,2,19.25,617.65,0
