default,student,balance,income
No,No,1087.465793792151,32908.52712283661
No,Yes,895.753955582569,14753.29733354288
No,No,660.285496472662,58956.51317520642
No,Yes,630.9734892250165,19087.17478009507
No,Yes,1648.9660292908184,15402.48208105859
No,Yes,975.9555973584298,18246.8157222368
No,No,297.005378251911,22955.08212295302
No,No,0,47328.2329138298
No,No,0,32629.94484999076
No,Yes,789.2148948546693,18231.83025507124
Yes,No,1804.0364747998342,31318.296026153395
No,No,1266.1138671515791,29698.51627135783
No,Yes,135.18764344195142,20414.412173374207
No,No,28.813743458315457,36941.06340150264
No,Yes,0,15347.914287900343
No,No,750.6989964494317,49150.345852771585
No,No,805.3051168798639,57386.12879721746
No,No,1093.8030048391647,29573.23822958883
No,No,483.9652713034086,44335.95811214483
No,Yes,1534.394883638399,19592.109386660486
No,No,1349.18729128375,48013.69020066392
No,No,158.5704427484809,20575.465011413362
No,Yes,172.46201986318363,25850.383125550044
No,No,1280.7628609207418,53675.56754724807
No,Yes,213.1732752020515,22811.45697808215
No,No,0,32248.53656823365
No,Yes,704.0136485692979,13903.455730964222
No,No,708.8139761626338,38295.23380644773
No,No,257.3963831302847,49477.785641704395
No,Yes,1188.7442962228993,22867.070585651214
No,No,0,62886.70922809096
No,No,1321.7038908426516,45581.79478093356
No,Yes,882.5819675137541,17749.972052496178
No,Yes,1418.1341482841303,11964.425085638395
No,No,1245.4222053272506,36897.780109124855
No,No,339.5292685291107,58747.38773479409
No,Yes,824.5478304152451,29088.111347807906
No,No,241.44269031785637,30171.62449313704
No,No,1510.793250329284,47684.23945722243
No,No,396.64124997124674,52174.954273265495
No,Yes,1633.69780348788,15786.31731909847
No,No,650.4183410677268,47122.07247073261
No,Yes,1382.4382305901916,15680.610493005852
No,No,613.4802945348449,24367.86142119897
No,No,1424.351218414285,37845.99924770281
No,Yes,914.1081755643887,19053.005890690354
No,Yes,802.0089304092475,15469.65262469976
No,Yes,539.6749029803343,18852.27384791076
No,No,337.57599988682637,52192.27471781803
No,Yes,813.4948375924953,16681.350296621942
No,No,477.88212195129194,39834.03080745958
No,No,342.1916020863323,32154.75355172132
No,No,840.3657810197413,45316.83540753883
No,Yes,865.5655921602381,16643.240961988395
No,No,645.5916365517865,44402.106231271915
No,No,1755.3889102320102,35031.53200150504
No,No,498.7494508286357,51690.06346717932
No,No,587.7810816802086,30859.636337697346
No,Yes,824.616593532163,10062.575932603282
No,No,0,32660.72526498115
No,Yes,880.8036360092518,20436.439029474095
No,No,917.1221347444385,48227.81936836662
No,Yes,789.7175406319283,19280.54426092644
No,No,763.8556246568731,52938.035470123854
No,Yes,1062.1665095424498,17383.25854547092
No,No,944.332567427518,44444.14917647873
No,No,877.5014229547178,25587.743927411568
No,No,1344.1034058686603,41417.34592418382
Yes,Yes,1543.0995817215298,18304.650570465794
No,No,380.31745005709314,38864.58415042086
No,Yes,1176.893302532826,23634.81573125483
No,No,733.1999149224768,34524.91886456226
No,No,348.9970287656267,48942.02578066302
No,Yes,1380.0875257448188,19245.832691850188
No,No,943.1657194468643,40369.69803094799
No,No,1248.885849117394,51897.394908378956
No,No,713.2234920122571,51107.86009502323
No,No,834.2356081635851,36721.86220648621
No,No,0,26200.038400490834
No,No,1558.8838618393984,37489.72211449302
No,No,1362.1866190624055,37736.749603970195
No,No,1581.5215047733072,45729.8880504535
No,No,324.8549714431522,39752.354191193706
No,No,1112.7357400543856,47527.12557578512
No,No,379.5987260508674,32578.43582622511
No,No,1549.0981513813986,26239.781867370384
No,No,1489.4159145507942,46732.76780746582
No,No,548.2063638411776,41647.72716452248
No,No,561.9684729735834,37637.00503383391
No,No,595.486701367495,34470.418026973435
No,No,267.5139687994931,27364.865475857383
No,Yes,1793.3031877157646,21034.879651447965
No,Yes,1773.1535415221151,10177.866736962784
No,No,618.8603726991879,37333.33383387677
No,No,205.6438080985181,37766.493691613745
No,No,1011.4315428456498,36364.75385195457
No,No,0,38130.64566990943
No,Yes,1154.432105367615,15221.172389883626
No,No,292.5159806951648,43705.37903862633
No,Yes,1106.9462772891452,19233.773890149165
Yes,No,1665.954620521546,30070.135263241158
No,Yes,968.6711009579938,22212.74103459337
No,No,797.2493692912475,39928.58817861158
No,Yes,636.8978227201021,18620.23895161821
No,Yes,1011.3348484161876,14101.29029974064
No,No,791.0352223044024,47303.67663915299
No,No,942.474749546844,36965.04557225203
No,No,706.9742779078633,46165.1545334877
No,No,767.4348125044224,55990.87460754111
No,No,568.8436682596426,37074.54081368996
No,Yes,1271.5629570623564,18999.616806648224
No,No,938.9391417261209,44280.7863513009
No,No,1012.1941988496267,34631.7060500926
No,No,1355.4932305917237,18935.511509808595
No,No,912.048721941633,43486.95708064179
No,No,289.5988342509382,25724.770636764122
Yes,Yes,2035.8615565475984,14435.843194221414
No,Yes,1602.1798858019151,17858.06790773749
No,Yes,0,20067.809763658213
No,Yes,1202.3907051780209,14036.620879558033
No,No,554.7076528699494,28164.198552253773
No,Yes,229.98872349133842,2541.200814298865
No,No,768.9791480228334,35503.90895883807
No,Yes,1211.040146131458,16898.129467400315
No,No,0,35648.381162674785
No,No,0,27537.735352231546
No,Yes,859.9366510540918,15966.717126893658
No,No,0,47556.301251944795
No,Yes,1471.5383906550778,14959.661884953293
No,Yes,582.8738672469576,17730.551102025674
No,Yes,463.1193391988246,25858.281745193133
No,No,986.1541302595037,48940.49003005223
No,No,534.7460544976602,29685.129228563754
No,No,1402.6905266897743,39656.63219835975
No,No,967.7480010295396,46278.07452027071
No,No,884.0225177796376,36889.42824563938
No,Yes,455.69993826966686,19080.808986556414
No,No,0,66915.57178745483
No,No,1141.238210474795,37917.66453920205
No,No,365.23587982792606,21358.000054814485
No,No,38.375924580408764,33579.35622506158
No,Yes,731.9706112702718,13593.14051098795
No,No,1006.7197859805904,47784.31847380004
No,No,1107.8011559100637,34561.94953905611
No,No,777.5308087322162,45673.67390676925
No,No,1501.4260872910488,35398.957117978855
No,Yes,862.060038480201,12085.453081915097
No,Yes,12.186420297286531,19910.96896717242
No,No,0,30208.046444174575
No,No,1820.3254899790413,31309.99848405947
No,No,576.0689928749356,40179.83005415458
No,No,837.7526212936083,31017.901135794702
No,No,399.79388495453,34875.33232872974
No,Yes,578.7550988961616,20909.835369631324
No,No,1106.540874506717,46565.05995360098
No,No,390.7456113881154,38442.29606349124
No,Yes,274.1946278072014,15421.55165744147
No,No,1476.8776419990372,42271.333408172264
No,No,578.4607423695288,20306.936012481478
No,No,1064.1477133063513,28192.12588302836
No,No,1598.303417264654,46404.664694808926
No,No,863.4518295776267,33529.88065380195
No,No,1157.7598572533116,32574.502898819803
No,Yes,406.3860490743299,24086.952487447335
No,No,309.2444876950078,44202.70750471305
No,No,943.9512442680142,28353.630014536553
No,No,1206.791937158193,42916.70139475781
No,Yes,1448.0604575363743,21028.2867502157
No,No,1166.5939892930103,26977.62274867217
No,No,800.3086719851696,61281.300810500325
No,No,714.9260000802013,31032.869700075968
No,No,471.25508306954833,28417.74199077033
No,No,662.1644450942381,30390.060069912885
No,No,770.4319619241542,53398.314727923294
No,No,597.3268695698735,55496.777112943506
No,No,140.85302251925702,48183.276739854075
No,No,1035.5529439982179,29423.232028592305
No,Yes,784.1087811808299,11560.567698561954
No,Yes,442.02742502512524,17072.33663882133
No,No,888.0814319855581,54072.65701984826
No,No,704.2029083070446,44775.12200699595
No,Yes,1016.4506164284282,15099.530201258842
No,No,1036.460728005988,42914.98167246564
No,Yes,1060.2200341391676,22795.942988319224
No,No,1243.928059898961,38075.43829918158
No,Yes,1291.977345808973,26571.874560248867
No,No,69.25247580533858,20222.866238867602
No,No,196.3892855258116,29932.662034711164
No,Yes,709.0271028838106,18305.734522333343
No,No,1034.1499623918503,52106.83870378706
No,No,868.0060300576115,50549.533461952655
No,No,1236.006993237625,48800.35684786136
No,No,12.912349554621755,46282.2577329848
No,Yes,826.4536365139141,21342.703029735865
No,Yes,703.9900093640156,20752.175435671747
No,Yes,817.1214384003109,13152.034126361157
No,No,1210.0146310630914,45066.13324434307
No,Yes,766.4062474218338,22296.98369960444
No,No,1643.6540515090262,33980.82583115473
No,No,1053.01477816353,54009.631944730565
No,No,240.07743452145735,41508.95569645462
No,No,62.652948507597785,44440.70548337242
No,Yes,924.233203921663,11194.6688781448
No,Yes,944.0710358903003,26027.687651696233
No,No,295.78544276140934,51837.75232564595
Yes,No,2085.586978183526,35657.22566989618
No,No,474.35526376536535,58068.62224412103
No,No,504.7233525823264,54297.11365563207
No,No,292.3841443908226,33961.10045084781
No,No,593.2804677973402,40227.143881619144
No,No,76.06408834157469,50054.76234696909
No,Yes,1270.0928104579225,16809.00645179629
No,No,877.3436868690749,40689.47858663512
No,Yes,932.5609425483552,20980.805504615673
No,No,279.9633883379143,30262.11713735074
No,No,1155.175005887897,40398.39934654717
No,No,0,45431.75759171188
No,Yes,1216.7675616580623,23378.572823563736
No,Yes,0,15274.469027540494
No,Yes,728.5493992393024,22891.92937828505
No,No,0,48365.577594222144
No,Yes,643.5652671557448,21323.049442030482
No,No,973.0823643438366,27289.271322484285
No,Yes,1177.9574247621863,14385.167069487139
No,No,196.9871114154529,41314.99361581096
No,No,1526.2686685968472,44845.13629153239
No,No,441.396084563066,56060.20361016668
No,No,1004.6417730261281,56533.313066982795
No,No,1258.069533825107,36645.14057488221
No,No,1563.9934188398604,37119.6019665666
No,No,367.3515762648797,29905.52785597543
No,Yes,1222.7680408112783,18276.4340649165
No,Yes,1582.2028130472208,19682.872489913905
No,No,647.1302830285697,32725.386652851557
No,No,0,33146.49533860277
No,Yes,1585.3330294584184,15079.488937243888
No,Yes,837.9723361557714,25773.182648690025
No,Yes,686.7821494064021,10543.556316488066
No,No,947.8421589850839,37891.03704364221
No,Yes,1205.055007909699,18101.676314319626
No,No,1254.1310546254497,37456.26199094681
No,No,949.1238462950307,50528.53386522326
No,No,530.2460199808459,27610.70309003788
No,No,833.6899702563815,54558.14010942374
No,No,638.4653108827782,36173.98244536403
Yes,Yes,2387.314867433639,28296.91471846348
No,Yes,839.3908902231314,21383.231174340748
No,No,294.63428095106923,63285.02511260792
No,No,1178.179437693801,34720.93615732
No,No,1149.7201358404868,57890.515958279386
No,No,909.7642676786584,42468.27822094527
No,Yes,1391.5080267944782,18539.590355118595
No,Yes,1029.2496321845842,18018.358313631135
No,No,1504.596939906201,30773.742844784432
No,No,1276.4892999897957,35122.85361474642
No,No,874.9150425384446,25023.32309270008
No,No,1104.6894632119927,51516.33628937713
No,No,0,47056.19918773346
No,No,698.8004439567599,37466.02029921995
No,No,1055.41086822615,33945.142760577946
No,Yes,131.28461051854015,14491.844066494865
No,No,795.9037859663592,44181.67186361096
No,No,611.9542968071753,39291.20373278812
No,No,1670.4230080680472,41409.771148996624
No,No,1423.1495453205625,33591.23153943545
No,No,770.641939176912,29623.47128829758
No,No,1315.4696088683945,29808.35222785988
No,No,599.2041050377464,53218.110855128514
No,No,584.3567410214417,34128.76699192453
No,No,27.271878492001747,51659.878411425816
No,No,65.72759508394108,32332.182652643405
No,No,1338.461116170723,23909.54694668141
No,Yes,1120.4229684745646,16151.25284681939
No,No,726.0293438286797,41996.12441443275
No,No,1353.5882835195027,44372.79391853975
No,No,531.7442106919837,38122.19239997185
No,No,1824.6413851420652,36762.8088401801
No,Yes,894.4654680935041,14035.499138118785
No,Yes,1275.5385645802598,16445.624723891135
No,No,550.6243941384564,19106.26578965554
No,Yes,270.39102623355234,13158.442226449875
No,No,651.9986040934212,35266.12844107472
No,No,718.3511021303624,50765.89263327388
No,No,1008.9465398810564,31235.78292334798
No,Yes,1510.7478118242693,13390.92000054607
No,No,1393.3682833123748,38371.97746246433
No,No,586.5882743917919,45519.837711661574
No,No,793.4139266901902,45873.179971975616
No,No,285.9101691319529,43263.630640233154
No,Yes,550.3810558337441,20322.76863479792
No,Yes,716.4919950313877,16785.38532485
No,No,383.686466865314,39946.48496857176
No,No,252.33330912016902,38431.81869137722
No,No,1164.1042704839258,40167.02331288994
No,No,1080.1857769277317,38398.8660985364
No,No,906.4785441817937,47101.990627242
No,No,457.80009856562936,26567.24108109388
No,No,1215.8673592727275,42762.12183480433
No,No,217.3615206314172,45083.111367386686
No,Yes,1076.7277046112636,12502.644915854093
No,Yes,58.066062076726894,23639.233623288997
No,No,1615.2250009520799,55219.52001095818
No,Yes,1119.0017886912356,22811.393799215988
No,No,671.9580671582319,17621.45384903477
No,No,634.2179263825199,38672.74964738518
No,Yes,831.8185362649283,16164.484606940603
No,Yes,373.062516538222,22018.98210010834
No,No,776.4548762113409,58481.54391280623
No,Yes,1031.3039386417388,12195.379828648824
No,No,910.67241583492,43795.58170033734
No,No,1010.8090649823357,42163.45359694447
No,No,1090.350350307469,48280.94631764166
No,No,1008.5503429271296,53801.615635284994
No,No,0,50127.18047419219
No,Yes,1824.3680035078753,20074.281096784074
No,No,730.1644184789934,44411.678265715396
No,No,991.1317825685087,30941.54851849318
No,No,1356.5166646584244,35030.63502472834
No,No,576.635576855956,41699.209791470814
No,No,1334.5541912102972,43385.82180967599
No,No,1487.661807701075,47624.37960029691
No,No,778.6934925200547,48551.97107636149
No,No,444.1963823137792,37599.42018666526
No,No,1023.3621601843043,34632.10269226222
No,Yes,153.40009579098546,17840.38487955818
No,No,661.7606163802053,47169.3568472448
No,No,312.61470654054114,34918.61290803113
No,No,645.3725645330287,30102.035539167657
No,No,0,49010.27331911073
No,No,779.6147233531162,22975.493022603976
No,Yes,569.4987908061078,19755.521142292877
No,No,1287.7658951664062,38507.11938561802
No,No,1177.8150695638133,32294.54565106907
No,No,795.3685570784106,25704.646642625048
No,No,877.039196960132,24902.735490803952
No,No,823.9919882810875,36701.53016685658
No,No,1019.2153584023833,52089.644628369664
No,No,942.7374821355006,38908.881119200254
No,No,6.787861759143539,40145.33909153125
No,No,0,55158.1512404129
No,Yes,1420.2042050884904,22790.795831437877
No,Yes,1254.6625825683404,18189.520762852833
No,No,0,37796.403456911154
No,No,1140.071899369535,33605.37793263139
No,Yes,747.9585112355915,19869.3901776741
No,No,1598.6025526689275,48717.263149650746
No,No,1226.3707172257268,21426.306984274375
No,No,929.8199348505107,50611.98595468112
No,No,807.4057380447117,43853.88425267129
No,No,345.36494118849913,56965.70211041411
No,No,982.450944888935,42907.02619082079
No,Yes,1067.670766752229,14485.948489498567
No,No,742.5406142067059,39017.95032274643
No,No,1060.178447426743,30948.290266406453
No,No,523.7533677622771,33767.05071419758
No,No,697.9829150442284,29799.319198356214
Yes,Yes,1500.8945331548184,15802.232883147619
No,Yes,1682.897631031612,14378.890600766592
No,Yes,1264.0420702070255,6466.513408206811
No,No,1352.4623358386139,34247.78002473611
No,No,376.8789166349478,50671.32275108517
No,No,629.5612815348043,37255.36508812471
No,Yes,709.4142298342476,11355.112710297211
No,No,541.3462788332267,42332.246277675455
No,No,421.1723819155136,42721.47777043171
No,No,500.80421990507386,47910.963849603446
No,No,0,41663.34011346051
No,No,1089.3658730961874,43360.160154297046
No,No,603.8474825347685,56468.12224460011
Yes,No,1165.5398527439154,50341.57390378839
No,No,1457.622601670226,43155.36269969917
No,No,390.0550263701768,27108.213659103814
No,No,584.1412164076203,35517.2291107955
No,No,901.0122829406523,13498.126526613298
No,Yes,1380.096737157166,14142.075437436933
No,No,1146.0676890978855,39902.44189218955
No,No,1058.0259686312352,43327.026105493955
No,No,474.3796620909302,35980.75278808557
No,Yes,969.1435189005834,22425.40575743074
No,Yes,1616.7388782678431,12557.8228818817
No,No,1185.0286506743878,33298.50039984796
No,No,472.63322893759823,41257.38602941913
No,No,1257.625122819057,30964.234583001016
No,No,640.9184387522745,37306.69398709909
No,No,105.74424765583069,42442.847349804884
No,No,672.4267926834691,25947.245408918323
No,No,568.6664470370304,45186.97593500424
No,Yes,368.19829877758957,26670.012112972174
No,No,1546.548506376705,57266.82958935968
No,No,230.22039409385775,28930.25452057891
